tweet_bmkg
"#Gempa Mag:2.9, 28-Feb-2023 05:00:42WIB, Lok:8.56LS, 116.88BT (13 km BaratDaya PULAUPANJANG-NTB), Kedlmn:115 Km #BMKG 
Disclaimer:Informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data"
"#Gempa Mag:2.5, 28-Feb-2023 03:58:25WIB, Lok:1.61LS, 120.17BT (40 km Tenggara SIGI-SULTENG), Kedlmn:10 Km #BMKG 
Disclaimer:Informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data"
"Yuk investasi crypto di Triv dan langsung dapat cashback 10% untuk transaksi pertamamu, Daftar sekarang juga! 

TRIV terdaftar dan diawasi Bappebti."
"#Gempa Mag:2.7, 28-Feb-2023 02:29:09WIB, Lok:1.60LS, 120.23BT (45 km Tenggara SIGI-SULTENG), Kedlmn:10 Km #BMKG 
Disclaimer:Informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data"
"#Gempa Mag:2.7, 28-Feb-2023 01:10:49WIB, Lok:1.64LS, 120.24BT (48 km Tenggara SIGI-SULTENG), Kedlmn:10 Km #BMKG 
Disclaimer:Informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data"
"#Gempa Mag:2.7, 28-Feb-2023 01:04:26WIB, Lok:1.62LS, 120.20BT (43 km Tenggara SIGI-SULTENG), Kedlmn:10 Km #BMKG 
Disclaimer:Informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data"
"#Gempa Mag:2.6, 28-Feb-2023 00:00:23WIB, Lok:1.61LS, 120.18BT (41 km Tenggara SIGI-SULTENG), Kedlmn:10 Km #BMKG 
Disclaimer:Informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data"
"#Gempa Mag:2.5, 27-Feb-2023 23:56:41WIB, Lok:7.23LS, 107.15BT (42 km Tenggara KOTA-SUKABUMI-JABAR), Kedlmn:17 Km #BMKG 
Disclaimer:Informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data"
#Gempa Mag:5.0, 27-Feb-23 23:31:32 WIB, Lok:6.76 LS,129.94 BT (202 km BaratLaut MALUKUTENGGARABRT), Kedlmn:154 Km, tdk berpotensi tsunami #BMKG
#Gempa Magnitudo: 5.0, Kedalaman: 154 km, 27 Feb 2023 23:31:32 WIB, Koordinat: 6.76 LS-129.94 BT (202 km BaratLaut MALUKUTENGGARABRT), Tidak berpotensi tsunami #BMKG
"#Gempa Mag:5.1, 27-Feb-2023 23:31:32WIB, Lok:6.73LS, 129.97BT (202 km BaratLaut MALUKUTENGGARABRT), Kedlmn:167 Km #BMKG 
Disclaimer:Informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data"
